"time","p","Ntot"
0,0.5,300
10.0000426127467,0.523364485981308,321
20.0006183467962,0.547619047619048,294
30.0021620429307,0.519736842105263,304
40.0011871125122,0.626865671641791,335
50.0024194189719,0.481012658227848,316
60.0058376082834,0.4,305
70.0005671036132,0.54006968641115,287
80.0022549062241,0.448795180722892,332
90.0009579114587,0.575,320
100.003925790942,0.487096774193548,310
110.001641350251,0.606060606060606,330
120.000204722502,0.550488599348534,307
130.00595296968,0.634304207119741,309
140.001157757611,0.616613418530351,313
150.000375063775,0.515337423312883,326
160.001272930098,0.39047619047619,315
170.000175692903,0.48122866894198,293
180.000902923901,0.518867924528302,318
190.009666351994,0.578571428571429,280
200.00172752522,0.561933534743202,331
210.000897987985,0.599369085173502,317
220.010117276145,0.565384615384615,260
230.000510585818,0.411764705882353,306
240.001044029905,0.566787003610108,277
250.000059339549,0.734939759036145,332
260.000532763506,0.836601307189543,306
270.000423080886,0.809230769230769,325
280.002357841407,0.696113074204947,283
290.002928473227,0.72875816993464,306
300.000841131704,0.661538461538462,325
310.001219312159,0.834459459459459,296
350.001655659051,0.88013698630137,292
360.002041878711,0.841269841269841,315
370.000589472375,0.777777777777778,324
380.004189885736,0.640776699029126,309
390.00277258645,0.676975945017182,291
400.000392846581,0.653374233128834,326
410.000045815048,0.426829268292683,328
420.00102446532,0.498480243161094,329
430.000593322882,0.525157232704403,318
440.000546231919,0.616393442622951,305
450.000428250654,0.428571428571429,329
460.000309697129,0.4,340
470.004661557634,0.535384615384615,325
480.001957597727,0.553459119496855,318
490.000940664513,0.627009646302251,311
500.001583417432,0.538940809968847,321
510.002279962438,0.615894039735099,302
520.000646597774,0.668965517241379,290
530.001403317113,0.72463768115942,276
540.000509616903,0.823343848580442,317
550.006432361511,0.850533807829182,281
560.000466556041,0.885350318471338,314
570.000865318961,0.898954703832753,287
580.000518143682,0.868512110726644,289
600.000651259973,0.797872340425532,282
610.000034922979,0.827692307692308,325
620.00201971555,0.600609756097561,328
630.00185223676,0.56875,320
640.001990029625,0.623456790123457,324
650.003026865061,0.757679180887372,293
660.001484944859,0.840677966101695,295
680.002460482082,0.700617283950617,324
690.001971419013,0.384364820846906,307
700.003268393106,0.491638795986622,299
710.003197942174,0.550675675675676,296
720.001500152849,0.470769230769231,325
730.002572844281,0.364197530864198,324
740.000212850946,0.507936507936508,315
750.003197586416,0.485915492957746,284
760.003565696544,0.431818181818182,308
770.002396623608,0.408945686900958,313
780.000610867774,0.319277108433735,332
790.000360827834,0.331230283911672,317
800.000090745553,0.315960912052117,307
810.000804787214,0.457142857142857,350
820.001848036846,0.366013071895425,306
830.001390425936,0.451104100946372,317
840.005466549351,0.476027397260274,292
850.003070798806,0.565349544072948,329
860.000767191388,0.532467532467532,308
870.001983843501,0.595092024539877,326
880.003874225802,0.506756756756757,296
890.004909744391,0.538216560509554,314
900.000533054989,0.525525525525526,333
910.00239733762,0.573717948717949,312
920.002029971934,0.560117302052786,341
930.003007649819,0.727574750830565,301
940.000777193465,0.710801393728223,287
950.002500245776,0.578616352201258,318
960.004967230446,0.47588424437299,311
970.000265005298,0.556363636363636,275
980.000513191023,0.705882352941177,323
990.001220080575,0.641744548286604,321
1000.00729851774,0.556962025316456,316
1010.00196677067,0.50609756097561,328
1020.00035147041,0.5,292
1030.00018974718,0.41566265060241,332
1040.00174241559,0.387387387387387,333
1050.00434970307,0.464615384615385,325
